movieId,pop_count,mean_rating,bayes,title,genres
1922,52,3.423076923076923,3.500766888739861,Whatever (1998),Drama
2112,346,3.4884393063583814,3.5001975319481464,Grand Canyon (1991),Crime|Drama
587,1124,3.49644128113879,3.5000666291750133,Ghost (1990),Comedy|Romance|Thriller
1268,317,3.4858044164037856,3.4988507429195255,Pump Up the Volume (1990),Drama
2159,219,3.4794520547945207,3.4984320544664156,Henry: Portrait of a Serial Killer (1990),Crime|Horror
3529,155,3.470967741935484,3.4979425495193452,"Postman Always Rings Twice, The (1981)",Crime|Thriller
1909,996,3.4929718875502007,3.497206713815933,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
175,220,3.477272727272727,3.496586009820244,Kids (1995),Drama
837,218,3.477064220183486,3.4965605322815887,Matilda (1996),Children's|Comedy
1194,212,3.4764150943396226,3.496481765845289,Up in Smoke (1978),Comedy
1648,194,3.4742268041237114,3.4962222239814174,"House of Yes, The (1997)",Comedy|Drama|Thriller
3760,305,3.481967213114754,3.495994993384411,"Kentucky Fried Movie, The (1977)",Comedy
1476,499,3.4869739478957915,3.4955887479990273,Private Parts (1997),Comedy|Drama
808,43,3.395348837209302,3.495464759693181,Alaska (1996),Adventure|Children's
3731,43,3.395348837209302,3.495464759693181,Cutter's Way (1981),Drama|Thriller
2689,41,3.3902439024390243,3.495365084082042,Get Bruce (1999),Documentary
488,39,3.3846153846153846,3.4952609286681553,M. Butterfly (1993),Drama
1347,451,3.4855875831485585,3.4951661130767784,"Nightmare on Elm Street, A (1984)",Horror
2929,215,3.474418604651163,3.4946348024583616,Reds (1981),Drama
2128,25,3.32,3.494376302019544,Safe Men (1998),Comedy
1777,909,3.4895489548954894,3.4943464261224877,"Wedding Singer, The (1998)",Comedy|Romance
1747,907,3.4895259095920617,3.494334610921072,Wag the Dog (1997),Comedy|Drama
2272,112,3.455357142857143,3.494310016367073,One True Thing (1998),Drama
1570,23,3.3043478260869565,3.494222228102272,Tetsuo II: Body Hammer (1992),Sci-Fi
2397,23,3.3043478260869565,3.494222228102272,Mass Appeal (1984),Drama
316,1116,3.490143369175627,3.494063655790279,Stargate (1994),Action|Adventure|Sci-Fi
3832,21,3.2857142857142856,3.4940594739643074,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
1047,434,3.4838709677419355,3.4939632699410454,"Long Kiss Goodnight, The (1996)",Action|Thriller
563,17,3.235294117647059,3.49370481569352,Germinal (1993),Drama
3018,248,3.475806451612903,3.49355108272304,Re-Animator (1985),Horror
1031,319,3.479623824451411,3.49343691775465,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
3419,13,3.1538461538461537,3.4933051214518387,Something for Everyone (1970),Comedy|Crime
114,11,3.090909090909091,3.4930856172371447,Margaret's Museum (1995),Drama
2221,11,3.090909090909091,3.4930856172371447,Blackmail (1929),Thriller
1675,11,3.090909090909091,3.4930856172371447,Incognito (1997),Crime|Thriller
2658,11,3.090909090909091,3.4930856172371447,"Flying Saucer, The (1950)",Sci-Fi
3261,429,3.4825174825174825,3.4928564147212233,Singles (1992),Comedy|Drama|Romance
726,9,3.0,3.4928512313807767,Last Dance (1996),Drama
108,7,2.857142857142857,3.4926003973941375,Catwalk (1995),Documentary
630,7,2.857142857142857,3.4926003973941375,Carried Away (1996),Drama|Romance
1659,7,2.857142857142857,3.4926003973941375,Hurricane Streets (1998),Drama
2679,5,2.6,3.4923313209357425,Finding North (1999),Drama|Romance
2608,5,2.6,3.4923313209357425,Heaven (1998),Thriller
2576,3,2.0,3.4920419368201103,"Love, etc. (1996)",Drama
744,3,2.0,3.4920419368201103,Brothers in Trouble (1995),Drama
643,3,2.0,3.4920419368201103,Peanuts - Die Bank zahlt alles (1996),Comedy
1107,3,2.0,3.4920419368201103,Loser (1991),Comedy
2090,249,3.4738955823293174,3.4919004102055715,"Rescuers, The (1977)",Animation|Children's
3554,119,3.453781512605042,3.4915871162808627,Love and Basketball (2000),Drama|Romance
1255,54,3.4074074074074074,3.4911367562640945,Bad Taste (1987),Comedy|Horror
2879,164,3.4634146341463414,3.4910197320161953,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
2294,645,3.483720930232558,3.490760032592037,Antz (1998),Animation|Children's
3174,874,3.48512585812357,3.4903443968089456,Man on the Moon (1999),Comedy|Drama
3676,199,3.4673366834170856,3.4902739865520713,Eraserhead (1977),Drama|Horror
875,44,3.3863636363636362,3.490193857994317,Nothing to Lose (1994),Drama
477,195,3.466666666666667,3.490115194495779,What's Love Got to Do with It? (1993),Drama
495,42,3.380952380952381,3.4899806809941936,In the Realm of the Senses (Ai no corrida) (1976),Drama
1042,528,3.481060606060606,3.489754710469664,That Thing You Do! (1996),Comedy
3186,431,3.4779582366589326,3.4887281136205113,"Girl, Interrupted (1999)",Drama
2518,294,3.4727891156462585,3.4885994844519357,Night Shift (1982),Comedy
2482,30,3.3333333333333335,3.4884777831433227,Still Crazy (1998),Comedy|Romance
2665,71,3.4225352112676055,3.488249773979056,Earth Vs. the Flying Saucers (1956),Sci-Fi
2896,28,3.3214285714285716,3.488182341685459,Alvarez Kelly (1966),Western
2232,233,3.467811158798283,3.4879089139627766,Cube (1997),Sci-Fi|Thriller
3087,516,3.4786821705426356,3.48777071139835,Scrooged (1988),Comedy
877,24,3.2916666666666665,3.4875435493441325,Girls Town (1996),Drama
3503,143,3.4545454545454546,3.4874519308366105,Solaris (Solyaris) (1972),Drama|Sci-Fi
832,564,3.478723404255319,3.487098082494244,Ransom (1996),Drama|Thriller
2897,20,3.25,3.4868317521637975,And the Ship Sails On (E la nave va) (1984),Comedy|War
2157,20,3.25,3.4868317521637975,"Chambermaid on the Titanic, The (1998)",Romance
3775,20,3.25,3.4868317521637975,Make Mine Music (1946),Animation|Children's|Musical
1846,20,3.25,3.4868317521637975,Nil By Mouth (1997),Drama
3817,16,3.1875,3.486033676537361,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
3860,16,3.1875,3.486033676537361,"Opportunists, The (1999)",Crime
3474,16,3.1875,3.486033676537361,Retroactive (1997),Sci-Fi|Thriller
964,51,3.392156862745098,3.4859229965491663,Angel and the Badman (1947),Western
3370,86,3.4302325581395348,3.4858692842019545,Betrayed (1988),Drama|Thriller
1575,14,3.142857142857143,3.4855972289291537,Gabbeh (1996),Drama
3598,179,3.458100558659218,3.4850577408360954,Hamlet (2000),Drama
785,765,3.4784313725490197,3.4847585554005716,Kingpin (1996),Comedy
3770,338,3.470414201183432,3.4847376872460463,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
3367,43,3.372093023255814,3.484712071521138,"Devil's Brigade, The (1968)",War
2345,43,3.372093023255814,3.484712071521138,Desert Bloom (1986),Drama
2207,8,2.875,3.4841072870942384,Jamaica Inn (1939),Drama
3643,101,3.4356435643564356,3.483961739413681,"Fighting Seabees, The (1944)",Action|Drama|War
3569,37,3.3513513513513513,3.4836577316260438,"Idiots, The (Idioterne) (1998)",Comedy|Drama
310,6,2.6666666666666665,3.483539690204747,Rent-a-Kid (1995),Comedy
1532,6,2.6666666666666665,3.483539690204747,Sprung (1997),Comedy
3795,66,3.409090909090909,3.4834329538919464,"Five Senses, The (1999)",Drama
2167,809,3.477132262051916,3.4832109693265028,Blade (1998),Action|Adventure|Horror
2887,4,2.25,3.482930049101219,Simon Sez (1999),Drama
3205,4,2.25,3.482930049101219,Black Sunday (La Maschera Del Demonio) (1960),Horror
3651,2,1.0,3.482273512528189,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror
3493,2,1.0,3.482273512528189,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
3228,2,1.0,3.482273512528189,Wirey Spindell (1999),Comedy
895,2,1.0,3.482273512528189,Venice/Venice (1992),Drama
1142,2,1.0,3.482273512528189,Get Over It (1996),Drama
241,29,3.310344827586207,3.482002818372985,Fluke (1995),Children's|Drama
1413,50,3.38,3.480782226514658,"Whole Wide World, The (1996)",Drama
967,23,3.260869565217391,3.4805235979652855,"Outlaw, The (1943)",Western
359,19,3.210526315789474,3.4793945311806644,I Like It Like That (1994),Comedy|Drama|Romance
638,19,3.210526315789474,3.4793945311806644,Jack and Sarah (1995),Romance
3139,17,3.176470588235294,3.478779442559192,Tarzan the Fearless (1933),Action|Adventure
2528,626,3.4696485623003195,3.477926364869032,Logan's Run (1976),Action|Adventure|Sci-Fi
3642,13,3.076923076923077,3.477432105578823,In Old California (1942),Western
1502,13,3.076923076923077,3.477432105578823,Kissed (1996),Romance
1121,13,3.076923076923077,3.477432105578823,Glory Daze (1996),Drama
43,166,3.4457831325301207,3.477213993756786,Restoration (1995),Drama
3537,34,3.323529411764706,3.477121698231736,Where the Money Is (2000),Comedy|Drama
3124,34,3.323529411764706,3.477121698231736,Agnes Browne (1999),Comedy|Drama
245,11,3.0,3.476692174614194,"Glass Shield, The (1994)",Crime|Drama
3633,353,3.461756373937677,3.4766208998795682,On Her Majesty's Secret Service (1969),Action
2046,536,3.466417910447761,3.4762427007704195,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
3404,219,3.452054794520548,3.476127221752661,Titanic (1953),Action|Drama
2474,343,3.4606413994169096,3.476026011835791,"Color of Money, The (1986)",Drama
3790,51,3.372549019607843,3.4760220064501564,Groove (2000),Drama
685,30,3.3,3.4759777831433225,It's My Party (1995),Drama
574,175,3.4457142857142857,3.4759032117842925,Spanking the Monkey (1994),Comedy|Drama
1436,9,2.888888888888889,3.475902078838404,Falling in Love Again (1980),Comedy
652,9,2.888888888888889,3.475902078838404,"301, 302 (1995)",Mystery
1447,49,3.36734693877551,3.475537602540059,Gridlock'd (1997),Crime
2577,28,3.2857142857142856,3.4753618288649464,Metroland (1997),Comedy|Drama
1514,7,2.7142857142857144,3.4750565377450147,Temptress Moon (Feng Yue) (1996),Romance
2765,7,2.7142857142857144,3.4750565377450147,"Acid House, The (1998)",Comedy|Drama
2705,7,2.7142857142857144,3.4750565377450147,"Late August, Early September (Fin août, début septembre) (1998)",Drama
2850,7,2.7142857142857144,3.4750565377450147,Public Access (1993),Drama|Thriller
2440,47,3.3617021276595747,3.4750332232109877,Another Day in Paradise (1998),Drama
155,87,3.413793103448276,3.4750235230034,Beyond Rangoon (1995),Drama|War
661,525,3.4647619047619047,3.474918648089506,James and the Giant Peach (1996),Animation|Children's|Musical
2280,125,3.432,3.474732700865519,Clay Pigeons (1998),Crime
3568,26,3.269230769230769,3.4747134559403396,Smiling Fish and Goat on Fire (1999),Drama
1636,5,2.4,3.4741495027539244,Stag (1997),Action|Thriller
1622,5,2.4,3.4741495027539244,Kicked in the Head (1997),Comedy|Drama
2934,5,2.4,3.4741495027539244,"Love Bewitched, A (El Amor Brujo) (1986)",Musical
1098,5,2.4,3.4741495027539244,"Search for One-eye Jimmy, The (1996)",Comedy
1796,5,2.4,3.4741495027539244,In God's Hands (1998),Action|Drama
1051,98,3.4183673469387754,3.473501504401796,Trees Lounge (1996),Drama
3119,3,1.6666666666666667,3.473174012291808,Bay of Blood (Reazione a catena) (1971),Horror
634,3,1.6666666666666667,3.473174012291808,Theodore Rex (1995),Comedy
3621,3,1.6666666666666667,3.473174012291808,Possession (1981),Drama|Horror
3772,3,1.6666666666666667,3.473174012291808,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror
3407,3,1.6666666666666667,3.473174012291808,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
3899,3,1.6666666666666667,3.473174012291808,Circus (2000),Comedy
2463,475,3.4610526315789474,3.472529947907554,Ruthless People (1986),Comedy
1547,37,3.324324324324324,3.4721634787524804,Shiloh (1997),Children's|Drama
2049,37,3.324324324324324,3.4721634787524804,"Happiest Millionaire, The (1967)",Comedy|Musical
268,54,3.3703703703703702,3.471905987033325,Little Odessa (1994),Drama
848,156,3.4358974358974357,3.4712535080168245,"Spitfire Grill, The (1996)",Drama
1129,884,3.4649321266968327,3.4711758272499633,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
3050,16,3.125,3.470882161385846,Light It Up (1999),Drama
3628,101,3.4158415841584158,3.470716706301098,Flying Tigers (1942),Action|Drama|War
2996,133,3.4285714285714284,3.47037280137413,Music of the Heart (1999),Drama
1349,14,3.0714285714285716,3.4699722289291537,Nosferatu a Venezia (1986),Horror
1033,287,3.4494773519163764,3.4690748446631035,"Fox and the Hound, The (1981)",Animation|Children's
3928,206,3.441747572815534,3.4690555572322883,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
1817,12,3.0,3.4690035911526746,No Looking Back (1998),Comedy|Drama|Romance
2326,12,3.0,3.4690035911526746,Shattered Image (1998),Drama|Thriller
3298,590,3.4593220338983053,3.468872222892916,Boiler Room (2000),Drama
230,349,3.4527220630372493,3.4688677259435234,Dolores Claiborne (1994),Drama|Thriller
1507,42,3.3333333333333335,3.468241550559411,Paradise Road (1997),Drama|War
1794,151,3.4304635761589406,3.4680508589625165,Love and Death on Long Island (1997),Comedy|Drama
1181,10,2.9,3.4679703775244306,"Shooter, The (1995)",Action
163,540,3.4574074074074073,3.467929190934688,Desperado (1995),Action|Romance|Thriller
3699,865,3.461271676300578,3.4678450520781046,Starman (1984),Adventure|Drama|Romance|Sci-Fi
2293,25,3.24,3.4677096353528776,Shadrach (1998),Drama
3106,25,3.24,3.4677096353528776,Come See the Paradise (1990),Drama|Romance
2015,380,3.4526315789473685,3.4676237736080604,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy
3550,160,3.43125,3.4670391554831705,"Hunger, The (1983)",Horror
3641,8,2.75,3.4668659077838937,"Woman of Paris, A (1923)",Drama
59,8,2.75,3.4668659077838937,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery
570,23,3.217391304347826,3.466824967828299,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama
1508,36,3.3055555555555554,3.466025844784486,Traveller (1997),Drama
3894,21,3.1904761904761907,3.4658904598798004,Solas (1999),Drama
525,21,3.1904761904761907,3.4658904598798004,"Saint of Fort Washington, The (1993)",Drama
2242,6,2.5,3.4656825473476043,"Grandview, U.S.A. (1984)",Drama
3876,4,2.0,3.4644115305827006,Jerry & Tom (1998),Drama
1102,4,2.0,3.4644115305827006,American Strays (1996),Action
2955,4,2.0,3.4644115305827006,Penitentiary II (1982),Drama
834,4,2.0,3.4644115305827006,Phat Beach (1996),Comedy
2013,622,3.454983922829582,3.4644021170408714,"Poseidon Adventure, The (1972)",Action|Adventure
57,99,3.404040404040404,3.4636122325601733,Home for the Holidays (1995),Drama
3020,524,3.4522900763358777,3.4635509105426237,Falling Down (1993),Action|Drama
988,69,3.3768115942028984,3.462842207155175,Grace of My Heart (1996),Comedy|Drama
3611,15,3.066666666666667,3.4627418869456283,Saludos Amigos (1943),Animation|Children's|Comedy
3055,82,3.3902439024390243,3.46271380796565,Felicia's Journey (1999),Thriller
2736,225,3.4355555555555557,3.462102627823512,Brighton Beach Memoirs (1986),Comedy
137,13,3.0,3.461559089705807,Man of the Year (1995),Documentary
1715,13,3.0,3.461559089705807,Office Killer (1997),Thriller
2287,280,3.4392857142857145,3.460843098943836,Them! (1954),Sci-Fi|Thriller|War
1650,50,3.34,3.460782226514658,Washington Square (1997),Drama
767,24,3.2083333333333335,3.4605165223171057,"Grass Harp, The (1995)",Drama
2885,61,3.360655737704918,3.4601641680312234,Guinevere (1999),Drama|Romance
3588,48,3.3333333333333335,3.4599818637904676,"King of Marvin Gardens, The (1972)",Crime|Drama
1044,35,3.2857142857142856,3.459743795899598,Surviving Picasso (1996),Drama
219,22,3.1818181818181817,3.459419759048137,"Cure, The (1995)",Drama
1671,22,3.1818181818181817,3.459419759048137,Deceiver (1997),Crime
2047,22,3.1818181818181817,3.459419759048137,"Gnome-Mobile, The (1967)",Children's
3112,70,3.3714285714285714,3.458985188762215,'Night Mother (1986),Drama
3636,9,2.7777777777777777,3.458952926296031,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
3240,33,3.272727272727273,3.4587737668851304,"Big Tease, The (1999)",Comedy
1441,481,3.444906444906445,3.4577744306053972,Benny & Joon (1993),Comedy|Romance
1849,7,2.5714285714285716,3.457512678095892,Prince Valiant (1997),Adventure
1718,7,2.5714285714285716,3.457512678095892,Stranger in the House (1997),Thriller
2889,287,3.4355400696864113,3.457205408461323,"Mystery, Alaska (1999)",Comedy
3302,53,3.339622641509434,3.4570701228297653,Beautiful People (1999),Comedy
2104,53,3.339622641509434,3.4570701228297653,Tex (1982),Drama
680,64,3.359375,3.456826514486542,Alphaville (1965),Sci-Fi
1312,29,3.2413793103448274,3.4566863626767823,Female Perversions (1996),Drama
2985,1229,3.451586655817738,3.456667883230231,Robocop (1987),Action|Crime|Sci-Fi
698,5,2.2,3.455967684572106,Delta of Venus (1994),Drama
1805,626,3.4456869009584663,3.455737015756606,Wild Things (1998),Crime|Drama|Mystery|Thriller
131,16,3.0625,3.455730646234331,Frankie Starlight (1995),Drama|Romance
452,38,3.289473684210526,3.4554343483121115,Widows' Peak (1994),Drama
2867,306,3.434640522875817,3.4552759063243426,Fright Night (1985),Comedy|Horror
2275,71,3.3661971830985915,3.455191922739387,Six-String Samurai (1998),Action|Adventure|Sci-Fi
112,570,3.443859649122807,3.4549648752442996,Rumble in the Bronx (1995),Action|Adventure|Crime
2344,201,3.4228855721393034,3.454494910962015,Runaway Train (1985),Action|Adventure|Drama|Thriller
1932,36,3.2777777777777777,3.454397937807742,"Great Ziegfeld, The (1936)",Musical
807,14,3.0,3.4543472289291537,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
3762,3,1.3333333333333333,3.4543060877635066,Daughter of Dr. Jeckyll (1957),Horror
353,734,3.4455040871934606,3.454181406443196,"Crow, The (1994)",Action|Romance|Thriller
301,43,3.302325581395349,3.4524540070050085,Picture Bride (1995),Drama|Romance
1014,136,3.4044117647058822,3.4520334551154077,Pollyanna (1960),Children's|Comedy|Drama
2191,10,2.8,3.451303710857764,"Merry War, A (1997)",Comedy
1241,70,3.357142857142857,3.4506518554288816,Braindead (1992),Comedy|Horror
1585,28,3.2142857142857144,3.449720803223921,Love Serenade (1996),Comedy
2666,28,3.2142857142857144,3.449720803223921,It Conquered the World (1956),Sci-Fi
1722,862,3.4419953596287702,3.4496471739599404,Tomorrow Never Dies (1997),Action|Romance|Thriller
2814,8,2.625,3.449624528473549,"Bat, The (1959)",Horror
2317,8,2.625,3.449624528473549,"Alarmist, The (1997)",Comedy
2464,8,2.625,3.449624528473549,Trick or Treat (1986),Horror
197,17,3.0588235294117645,3.448928696290535,"Stars Fell on Henrietta, The (1995)",Drama
3107,869,3.440736478711162,3.448398501252955,Backdraft (1991),Action|Drama
1612,55,3.327272727272727,3.4483640252520553,"Kiss Me, Guido (1997)",Comedy
3759,35,3.257142857142857,3.447979090017245,Fun and Fancy Free (1947),Animation|Children's|Musical
2455,1071,3.4407096171802056,3.4469921700726722,"Fly, The (1986)",Horror|Sci-Fi
1619,362,3.4281767955801103,3.446791802552102,Seven Years in Tibet (1997),Drama|War
361,268,3.421641791044776,3.446786863683855,It Could Happen to You (1994),Drama|Romance
3073,33,3.242424242424242,3.446725574114046,"Sandpiper, The (1965)",Drama|Romance
3472,4,1.75,3.445893012064182,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
566,13,2.923076923076923,3.4456860738327912,Naked in New York (1994),Comedy|Romance
3850,13,2.923076923076923,3.4456860738327912,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
754,13,2.923076923076923,3.4456860738327912,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's
3749,22,3.1363636363636362,3.4455308701592475,Time Regained (Le Temps Retrouvé) (1999),Drama
1883,664,3.4352409638554215,3.44548770679477,Bulworth (1998),Comedy
1529,31,3.225806451612903,3.445410156190936,Nowhere (1997),Drama
391,40,3.275,3.4453135850162866,Jason's Lyric (1994),Crime|Drama
2180,58,3.3275862068965516,3.445168728254313,Torn Curtain (1966),Thriller
1799,213,3.4131455399061035,3.4451643446823796,Suicide Kings (1997),Crime|Drama
3729,222,3.4144144144144146,3.4451405244539184,Shaft (1971),Action|Crime
2141,404,3.4282178217821784,3.445106217293978,"American Tail, An (1986)",Animation|Children's|Comedy
781,103,3.378640776699029,3.444955703604352,Stealing Beauty (1996),Drama
708,679,3.434462444771723,3.44455174574961,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
1875,164,3.402439024390244,3.4442907600535784,Clockwatchers (1997),Comedy
3375,65,3.3384615384615386,3.444158457838833,Destination Moon (1950),Sci-Fi
1645,826,3.4358353510895885,3.4441532222048696,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
3862,20,3.1,3.4439746093066548,About Adam (2000),Comedy
3848,20,3.1,3.4439746093066548,Silent Fall (1994),Drama|Thriller
3179,225,3.4133333333333336,3.443920809641694,Angela's Ashes (1999),Drama
1539,11,2.8181818181818183,3.4439052893682924,Twin Town (1997),Comedy|Crime
3199,72,3.3472222222222223,3.443264120093982,Pal Joey (1957),Comedy|Musical|Romance
3771,151,3.3973509933774833,3.4431752370719693,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
1482,63,3.3333333333333335,3.4431701119598745,"Van, The (1996)",Comedy|Drama
663,264,3.4166666666666665,3.4429242759600824,Kids in the Hall: Brain Candy (1996),Comedy
614,9,2.6666666666666665,3.442003773753658,Loaded (1994),Drama|Thriller
3648,9,2.6666666666666665,3.442003773753658,"Abominable Snowman, The (1957)",Horror|Sci-Fi
1496,25,3.16,3.4410429686862107,Anna Karenina (1997),Drama|Romance
1518,354,3.42090395480226,3.440787679830361,Breakdown (1997),Action|Thriller
2165,109,3.376146788990826,3.4407435386884644,Your Friends and Neighbors (1998),Drama
1701,284,3.415492957746479,3.440353960034329,Deconstructing Harry (1997),Comedy|Drama
3524,534,3.4269662921348316,3.4402024360470307,Arthur (1981),Comedy|Romance
2756,32,3.21875,3.4399783250178757,Wanted: Dead or Alive (1987),Action
1906,32,3.21875,3.4399783250178757,Mr. Jealousy (1997),Comedy|Romance
2487,7,2.4285714285714284,3.439968818446769,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
3818,7,2.4285714285714284,3.439968818446769,Pot O' Gold (1941),Comedy|Musical
1890,7,2.4285714285714284,3.439968818446769,Little Boy Blue (1997),Drama
1522,7,2.4285714285714284,3.439968818446769,Ripe (1996),Drama
3345,23,3.130434782608696,3.4394277075543265,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
3142,130,3.3846153846153846,3.43932345917481,U2: Rattle and Hum (1988),Documentary|Musical
85,194,3.402061855670103,3.4388451748010893,Angels and Insects (1995),Drama|Romance
2773,14,2.9285714285714284,3.4387222289291537,Alice and Martin (Alice et Martin) (1998),Drama
2661,94,3.3617021276595747,3.4380432128574014,It Came from Outer Space (1953),Sci-Fi
421,94,3.3617021276595747,3.4380432128574014,Black Beauty (1994),Adventure|Children's
45,544,3.4246323529411766,3.4378421256758687,To Die For (1995),Comedy|Drama
2777,5,2.0,3.437785866390288,Cobra (1925),Drama
2631,5,2.0,3.437785866390288,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
84,21,3.0952380952380953,3.4377214457952934,Last Summer in the Hamptons (1995),Comedy|Drama
1437,21,3.0952380952380953,3.4377214457952934,"Cement Garden, The (1993)",Drama
331,21,3.0952380952380953,3.4377214457952934,Tom & Viv (1994),Drama
3049,37,3.2432432432432434,3.437680720131791,How I Won the War (1967),Comedy|War
957,37,3.2432432432432434,3.437680720131791,"Scarlet Letter, The (1926)",Drama
2134,510,3.4235294117647057,3.4376396833061893,Weird Science (1985),Comedy
648,1527,3.432874918140144,3.4375892344016905,Mission: Impossible (1996),Action|Adventure|Mystery
2341,44,3.272727272727273,3.4370023686326148,Dancing at Lughnasa (1998),Drama
2100,1163,3.4307824591573515,3.436997710347457,Splash (1984),Comedy|Fantasy|Romance
1569,820,3.428048780487805,3.436871520289041,My Best Friend's Wedding (1997),Comedy|Romance
3878,12,2.8333333333333335,3.4367455266365456,X: The Unknown (1956),Sci-Fi
2545,12,2.8333333333333335,3.4367455266365456,Relax... It's Just Sex (1998),Comedy
3155,333,3.4144144144144146,3.43623556828059,Anna and the King (1999),Drama|Romance
3427,74,3.3378378378378377,3.4361146988021436,Coogan's Bluff (1968),Crime
369,58,3.310344827586207,3.4359094689950536,Mrs. Parker and the Vicious Circle (1994),Drama
266,705,3.425531914893617,3.435865195564855,Legends of the Fall (1994),Drama|Romance|War|Western
1824,104,3.3653846153846154,3.4355728743601675,Homegrown (1998),Comedy|Thriller
3571,127,3.377952755905512,3.435470184471558,Time Code (2000),Drama
2649,65,3.3230769230769233,3.43546280566492,Son of Frankenstein (1939),Horror
3123,3,1.0,3.4354381632352045,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
1063,26,3.1538461538461537,3.435239771729813,Johns (1996),Drama
3422,210,3.4,3.4349162409671763,She's Gotta Have It (1986),Comedy|Romance
3711,33,3.212121212121212,3.4346773813429614,Sarafina! (1992),Drama
103,33,3.212121212121212,3.4346773813429614,Unforgettable (1996),Thriller
3892,10,2.7,3.4346370441910974,Anatomy (Anatomie) (2000),Horror
2470,912,3.4265350877192984,3.4345927470389457,Crocodile Dundee (1986),Adventure|Comedy
1587,572,3.4213286713286712,3.43420936117599,Conan the Barbarian (1982),Action|Adventure
1565,17,3.0,3.4340033231562064,Head Above Water (1996),Comedy|Thriller
3914,70,3.3285714285714287,3.433985188762215,"Broken Hearts Club, The (2000)",Drama
2928,77,3.3376623376623376,3.4336867925312267,"Razor's Edge, The (1984)",Drama
3902,24,3.125,3.433489495290079,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
2572,700,3.422857142857143,3.4334376302019542,10 Things I Hate About You (1999),Comedy|Romance
3217,91,3.3516483516483517,3.433178884052949,"Star Is Born, A (1937)",Drama
3718,61,3.3114754098360657,3.4331371410041966,American Pimp (1999),Documentary
2527,636,3.4213836477987423,3.4330586336027196,Westworld (1973),Action|Sci-Fi|Thriller|Western
2420,493,3.417849898580122,3.43292490359386,"Karate Kid, The (1984)",Drama
2311,470,3.4170212765957446,3.4328427358682037,2010 (1984),Mystery|Sci-Fi
526,8,2.5,3.432383149163204,"Savage Nights (Nuits fauves, Les) (1992)",Drama
2200,8,2.5,3.432383149163204,Under Capricorn (1949),Drama
3592,8,2.5,3.432383149163204,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
1782,8,2.5,3.432383149163204,Little City (1998),Comedy|Romance
2063,8,2.5,3.432383149163204,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance
521,117,3.3675213675213675,3.431606123661472,Romeo Is Bleeding (1993),Crime|Thriller
1378,562,3.4181494661921707,3.4315003638095845,Young Guns (1988),Action|Comedy|Western
735,101,3.3564356435643563,3.43098160696335,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
3185,398,3.4120603015075375,3.430978175561308,Snow Falling on Cedars (1999),Drama
1785,180,3.388888888888889,3.4307748810933294,King of New York (1990),Action|Crime
1160,6,2.1666666666666665,3.4299682616333187,Six of a Kind (1934),Comedy
1850,13,2.8461538461538463,3.429813057959775,"I Love You, Don't Touch Me! (1998)",Drama|Romance
1000,20,3.05,3.4296888950209405,Curdled (1996),Crime
2865,20,3.05,3.4296888950209405,Sugar Town (1999),Comedy
1119,34,3.2058823529411766,3.429502650612688,Drunks (1997),Drama
2245,514,3.414396887159533,3.42921670682884,Working Girl (1988),Comedy|Drama
500,838,3.420047732696897,3.4291421426255244,Mrs. Doubtfire (1993),Comedy
1840,160,3.38125,3.4289439173879326,He Got Game (1998),Drama
3015,144,3.375,3.42823826109003,Coma (1978),Thriller
